team,team_code,group,player,name_on_shirt,position,date_of_birth,club,height_cm,squad_status,squad_size_rule,source,source_url,last_verified,notes,name_on_shirt_raw
Senegal,SEN,I,Yehvann DIOUF,DIOUF,GK,16/11/1999,OGC Nice (FRA),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIOUF Y. DIOUF
Senegal,SEN,I,Mamadou SARR,SARR,DF,29/08/2005,Chelsea FC (ENG),194,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SARR SARR
Senegal,SEN,I,Kalidou KOULIBALY,KOULIBALY,DF,20/06/1991,Al Hilal SC (KSA),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,KOULIBALY KOULIBALY
Senegal,SEN,I,Abdoulaye SECK,SECK,DF,04/06/1992,Maccabi Haifa FC (ISR),192,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SECK SECK
Senegal,SEN,I,Idrissa GUEYE,GUEYE,MF,26/09/1989,Everton FC (ENG),174,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GUEYE GANA
Senegal,SEN,I,Pathe CISS,CISS,MF,16/03/1994,Rayo Vallecano (ESP),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CISS P.I. CISS
Senegal,SEN,I,Assane DIAO,DIAO,FW,07/09/2005,Como (ITA),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIAO DIAO
Senegal,SEN,I,Lamine CAMARA,CAMARA,MF,01/01/2004,AS Monaco (FRA),174,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CAMARA LAMINE
Senegal,SEN,I,Bamba DIENG,DIENG,FW,23/03/2000,FC Lorient (FRA),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIENG B. DIENG
Senegal,SEN,I,Sadio MANE,MANÉ,FW,10/04/1992,Al Nassr FC (KSA),175,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MANÉ MANÉ
Senegal,SEN,I,Nicolas JACKSON,JACKSON,FW,20/06/2001,FC Bayern München (GER),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,JACKSON JACKSON
Senegal,SEN,I,Cherif NDIAYE,NDIAYE,FW,23/01/1996,Samsunspor (TUR),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NDIAYE CHERIF
Senegal,SEN,I,Iliman NDIAYE,NDIAYE,FW,06/03/2000,Everton FC (ENG),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NDIAYE NDIAYE
Senegal,SEN,I,Ismail JAKOBS,JAKOBS,DF,17/08/1999,Galatasaray SK (TUR),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,JAKOBS JAKOBS
Senegal,SEN,I,Krepin DIATTA,DIATTA,DF,25/02/1999,AS Monaco (FRA),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIATTA KRÉPIN
Senegal,SEN,I,Edouard MENDY,MENDY,GK,01/03/1992,Al Ahli FC (KSA),194,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MENDY MENDY
Senegal,SEN,I,Pape SARR,SARR,MF,14/09/2002,Tottenham Hotspur FC (ENG),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SARR P.M. SARR
Senegal,SEN,I,Ismaila SARR,SARR,FW,25/02/1998,Crystal Palace FC (ENG),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SARR SARR
Senegal,SEN,I,Moussa NIAKHATE,NIAKHATÉ,DF,08/03/1996,Olympique Lyonnais (FRA),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NIAKHATÉ NIAKHATE
Senegal,SEN,I,Ibrahim MBAYE,MBAYE,FW,24/01/2008,Paris Saint-Germain (FRA),175,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MBAYE MBAYE
Senegal,SEN,I,Habib DIARRA,DIARRA,MF,03/01/2004,Sunderland AFC (ENG),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIARRA H. DIARRA
Senegal,SEN,I,Bara NDIAYE,NDIAYE,MF,31/12/2007,FC Bayern München (GER),180,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NDIAYE BARA
Senegal,SEN,I,Mory DIAW,DIAW,GK,22/06/1993,Le Havre AC (FRA),197,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIAW DIAW
Senegal,SEN,I,Antoine MENDY,MENDY,DF,27/05/2004,OGC Nice (FRA),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MENDY A. MENDY
Senegal,SEN,I,El DIOUF,DIOUF,DF,29/12/2004,West Ham United FC (ENG),177,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,DIOUF DIOUF
Senegal,SEN,I,Pape GUEYE,GUEYE,MF,24/01/1999,Villarreal CF (ESP),189,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GUEYE GUEYE
South Africa,RSA,A,Ronwen WILLIAMS,WILLIAMS,GK,21/01/1992,Mamelodi Sundowns FC (RSA),184,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,WILLIAMS WILLIAMS
South Africa,RSA,A,Thabang MATULUDI,MATULUDI,DF,14/01/1999,Polokwane City FC (RSA),189,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MATULUDI MATULUDI
South Africa,RSA,A,Khulumani NDAMANE,NDAMANE,DF,05/02/2004,Mamelodi Sundowns FC (RSA),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NDAMANE NDAMANE
South Africa,RSA,A,Teboho MOKOENA,MOKOENA,MF,24/01/1997,Mamelodi Sundowns FC (RSA),177,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MOKOENA MOKOENA
South Africa,RSA,A,Thalente MBATHA,MBATHA,MF,06/03/2000,Orlando Pirates FC (RSA),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MBATHA MBATHA
South Africa,RSA,A,Aubrey MODIBA,MODIBA,DF,22/07/1995,Mamelodi Sundowns FC (RSA),171,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MODIBA MODIBA
South Africa,RSA,A,Oswin APPOLLIS,APPOLLIS,FW,25/08/2001,Orlando Pirates FC (RSA),171,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,APPOLLIS APPOLLIS
South Africa,RSA,A,Tshepang MOREMI,MOREMI,FW,02/10/2000,Orlando Pirates FC (RSA),169,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MOREMI MOREMI
South Africa,RSA,A,Lyle FOSTER,FOSTER,FW,03/09/2000,Burnley FC (ENG),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,FOSTER FOSTER
South Africa,RSA,A,Relebohile MOFOKENG,MOFOKENG,FW,23/10/2004,Orlando Pirates FC (RSA),168,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MOFOKENG MOFOKENG
South Africa,RSA,A,Themba ZWANE,ZWANE,MF,03/08/1989,Mamelodi Sundowns FC (RSA),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ZWANE ZWANE
South Africa,RSA,A,Thapelo MASEKO,MASEKO,FW,11/11/2003,AEL Limassol (CYP),178,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MASEKO MASEKO
South Africa,RSA,A,Sphephelo SITHOLE,SITHOLE,MF,03/03/1999,CD Tondela (POR),197,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SITHOLE SITHOLE
South Africa,RSA,A,Mbekezeli MBOKAZI,MBOKAZI,DF,19/09/2005,Chicago Fire FC (USA),177,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MBOKAZI MBOKAZI
South Africa,RSA,A,Iqraam RAYNERS,RAYNERS,FW,19/12/1995,Mamelodi Sundowns FC (RSA),174,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RAYNERS RAYNERS
South Africa,RSA,A,Sipho CHAINE,CHAINE,GK,14/12/1996,Orlando Pirates FC (RSA),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CHAINE CHAINE
South Africa,RSA,A,Evidence MAKGOPA,MAKGOPA,FW,05/06/2000,Orlando Pirates FC (RSA),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MAKGOPA MAKGPA
South Africa,RSA,A,Samukelo KABINI,KABINI,DF,15/03/2004,Molde FK (NOR),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,KABINI KABINI
South Africa,RSA,A,Nkosinathi SIBISI,SIBISI,DF,22/09/1995,Orlando Pirates FC (RSA),172,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SIBISI SIBISI
South Africa,RSA,A,Khuliso MUDAU,MUDAU,DF,26/04/1995,Mamelodi Sundowns FC (RSA),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MUDAU MUDAU
South Africa,RSA,A,Ime OKON,OKON,DF,20/02/2004,Hannover 96 (GER),187,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,OKON OKON
South Africa,RSA,A,Ricardo GOSS,GOSS,GK,02/04/1994,Siwelele FC (RSA),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GOSS GOSS
South Africa,RSA,A,Jayden ADAMS,ADAMS,MF,05/05/2001,Mamelodi Sundowns FC (RSA),177,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ADAMS ADAMS
South Africa,RSA,A,Olwethu MAKHANYA,MAKHANYA,DF,30/04/2004,Philadelphia Union (USA),185,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MAKHANYA MAKHANYA
South Africa,RSA,A,Kamogelo SEBELEBELE,SEBELEBELE,FW,21/07/2002,Orlando Pirates FC (RSA),166,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SEBELEBELE SEBELEBELE
South Africa,RSA,A,Bradley CROSS,CROSS,DF,30/01/2001,Kaizer Chiefs FC (RSA),175,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CROSS CROSS
Spain,ESP,H,David RAYA,RAYA,GK,15/09/1995,Arsenal FC (ENG),186,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RAYA MARTÍN RAYA
Spain,ESP,H,Marc PUBILL,PUBILL,DF,20/06/2003,Atlético De Madrid (ESP),191,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,PUBILL PAGES MARC PUBILL
Spain,ESP,H,Alex GRIMALDO,GRIMALDO,DF,20/09/1995,Bayer Leverkusen (GER),171,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GRIMALDO GARCÍA GRIMALDO
Spain,ESP,H,Eric GARCIA,GARCÍA,DF,09/01/2001,FC Barcelona (ESP),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GARCÍA MARTRET ERIC
Spain,ESP,H,Marcos LLORENTE,LLORENTE,DF,30/01/1995,Atlético De Madrid (ESP),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,LLORENTE MORENO M. LLORENTE
Spain,ESP,H,Mikel MERINO,MERINO,MF,22/06/1996,Arsenal FC (ENG),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MERINO ZAZÓN MERINO
Spain,ESP,H,Ferran TORRES,TORRES,FW,29/02/2000,FC Barcelona (ESP),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,TORRES GARCÍA FERRAN
Spain,ESP,H,Fabian RUIZ,RUIZ,MF,03/04/1996,Paris Saint-Germain (FRA),188,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,RUIZ PEÑA FABIÁN
Spain,ESP,H,Pablo GAVI,GAVI,MF,05/08/2004,FC Barcelona (ESP),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,PAEZ GAVIRA GAVI
Spain,ESP,H,Dani OLMO,OLMO,FW,07/05/1998,FC Barcelona (ESP),179,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,OLMO CARVAJAL OLMO
Spain,ESP,H,Yeremy PINO,PINO,FW,20/10/2002,Crystal Palace FC (ENG),174,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,PINO SANTOS YEREMY
Spain,ESP,H,Pedro PORRO,PORRO,DF,13/09/1999,Tottenham Hotspur FC (ENG),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,PORRO SAUCEDA PEDRO PORRO
Spain,ESP,H,Joan GARCIA,GARCIA,GK,04/05/2001,FC Barcelona (ESP),194,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GARCIA PONS JOAN GARCIA
Spain,ESP,H,Aymeric LAPORTE,LAPORTE,DF,27/05/1994,Athletic Club (ESP),191,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,LAPORTE FEVRE LAPORTE
Spain,ESP,H,Alex BAENA,BAENA,MF,20/07/2001,Atlético De Madrid (ESP),172,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,BAENA RODRÍGUEZ ALEX B.
Spain,ESP,H,Rodrigo RODRI,RODRI,MF,22/06/1996,Manchester City FC (ENG),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,HERNÁNDEZ CASCANTE RODRIGO
Spain,ESP,H,Nico WILLIAMS,WILLIAMS,FW,12/07/2002,Athletic Club (ESP),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,WILLIAMS ARTHUER WILLIAMS JR
Spain,ESP,H,Martin ZUBIMENDI,ZUBIMENDI,MF,02/02/1999,Arsenal FC (ENG),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,ZUBIMENDI IBAÑEZ ZUBIMENDI
Spain,ESP,H,Lamine YAMAL,YAMAL,FW,13/07/2007,FC Barcelona (ESP),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,NASRAOUI EBANA LAMINE YAMAL
Spain,ESP,H,Pedro PEDRI,PEDRI,MF,25/11/2002,FC Barcelona (ESP),174,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,GONZÁLEZ LÓPEZ PEDRI
Spain,ESP,H,Mikel OYARZABAL,OYARZABAL,FW,21/04/1997,Real Sociedad (ESP),181,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,OYARZABAL UGARTE OYARZABAL
Spain,ESP,H,Pau CUBARSI,CUBARSI,DF,22/01/2007,FC Barcelona (ESP),183,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CUBARSI I PAREDES CUBARSÍ
Spain,ESP,H,Unai SIMON,SIMÓN,GK,11/06/1997,Athletic Club (ESP),190,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,SIMÓN MENDIBIL UNAI SIMÓN
Spain,ESP,H,Marc CUCURELLA,CUCURELLA,DF,22/07/1998,Chelsea FC (ENG),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,CUCURELLA SASETA CUCURELLA
Spain,ESP,H,Victor MUNOZ,MUÑOZ,FW,13/07/2003,CA Osasuna (ESP),173,final,26,FIFA official squad list PDF,https://fdp.fifa.org/assetspublic/ce281/pdf/SquadLists-English.pdf,2026-06-15,Parsed from FIFA official PDF text. Shirt numbers are not reliably mapped in extracted PDF text; use cross-check sources before matchday use.,MUÑOZ VILLANUEVA VICTOR M.V.
