match_date,group,team,opponent,player,position,minutes,goals,assists,shots,xg,xa,key_passes,rating,big_chances,source,source_url,quality_flag
2026-06-15,F,Japan,Netherlands,Daichi KAMADA,MF,90,1,0,1,0.14,0.12,1,8.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Keito NAKAMURA,FW,90,1,0,3,0.08,0.04,1,8.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Takefusa KUBO,FW,75,0,1,1,0.03,0.03,1,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Daizen MAEDA,FW,66,0,0,,,0.11,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Ayase UEDA,FW,84,0,0,1,0.1,,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Junya ITO,FW,24,0,0,,,0.09,3,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Takehiro TOMIYASU,DF,15,0,0,,,0.01,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Yukinari SUGAWARA,DF,15,0,0,1,0.16,0.03,1,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,F,Japan,Netherlands,Koki OGAWA,FW,15,0,1,2,0.05,,1,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/netherlands-vs-japan/1hn72b,ok
2026-06-15,E,Ivory Coast,Ecuador,Yahia FOFANA,GK,90,0,0,,,,,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Guéla DOUÉ,DF,89,0,0,,,0.09,2,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Wilfried SINGO,DF,90,0,1,1,0.05,0.06,1,8.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Emmanuel AGBADOU,DF,90,0,0,,,0.01,0,7.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Ghislain KONAN,DF,90,0,0,1,0.06,0.03,1,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Yan DIOMANDE,FW,90,0,0,2,0.2,0.34,5,8.3,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Franck KESSIÉ,MF,90,0,0,,,0.05,1,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Seko FOFANA,MF,77,0,0,4,0.27,0.12,1,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Bazoumana TOURÉ,FW,56,0,0,,,0.01,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Nicolas PÉPÉ,MF,77,0,0,2,0.22,0.06,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Elye WAHI,FW,56,0,0,2,0.49,0.02,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Amad DIALLO,MF,34,1,0,2,0.19,0.15,1,8.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ivory Coast,Ecuador,Christ Inao OULAÏ,MF,13,0,0,1,0.03,0.01,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Hernán GALINDEZ,GK,90,0,0,,,0.01,,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Alan FRANCO,MF,62,0,0,,,0.01,1,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Joel ORDÓÑEZ,DF,90,0,0,2,0.2,0.01,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Willian PACHO,DF,90,0,0,,,,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,John YEBOAH,FW,62,0,0,3,0.14,0.04,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Moisés CAICEDO,MF,90,0,0,1,0.02,0.44,3,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Pedro VITE,MF,90,0,0,1,0.05,0.49,1,7.3,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Piero HINCAPIÉ,DF,90,0,0,1,0.16,0.01,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Gonzalo PLATA,FW,90,0,0,1,0.05,0.19,3,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Enner VALENCIA,FW,77,0,0,1,0.03,0.03,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Alan MINDA,FW,56,0,0,2,0.37,0.01,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Nilson ANGULO,FW,34,0,0,,,0.03,1,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,E,Ecuador,Ivory Coast,Kevin RODRÍGUEZ,FW,13,0,0,,,0.01,0,5.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/ecuador-vs-ivory-coast/1hl6kp,ok
2026-06-15,F,Sweden,Tunisia,Kristoffer NORDFELDT,GK,90,0,0,,,,,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Gustaf LAGERBIELKE,DF,90,0,0,,,0.04,1,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Isak HIEN,DF,90,0,0,,,,0,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Victor Nilsson LINDELÖF,DF,90,0,0,1,0.14,0.01,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Alexander BERNHARDSSON,MF,89,0,0,,,0.01,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Jesper KARLSTRÖM,MF,84,0,0,,,,1,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Yasin AYARI,MF,90,2,0,2,0.07,0.12,1,8.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Gabriel GUDMUNDSSON,DF,65,0,0,,,0.07,0,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Benjamin NYGREN,MF,65,0,0,,,0.14,1,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Viktor GYÖKERES,FW,90,1,1,5,0.63,0.11,4,8.7,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Alexander ISAK,FW,89,1,2,3,0.32,0.04,2,8.8,2,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Elliot STROUD,MF,25,0,0,,,0.02,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Lucas BERGVALL,MF,25,0,1,1,0.09,,1,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Sweden,Tunisia,Mattias SVANBERG,MF,6,1,0,1,0.09,,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Abdelmouhib CHAMAKH,GK,90,0,0,,,,,1.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Omar REKIK,DF,90,1,0,1,0.03,0.02,0,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Montassar TALBI,DF,90,0,0,1,0.15,,0,5.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Amine BEN HAMIDA,DF,90,0,0,,,0.03,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Yan VALERY,DF,72,0,0,,,0.02,0,5.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Rani KHEDIRA,MF,83,0,0,1,0.02,,0,5.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Ellyes SKHIRI,MF,72,0,0,,,0.02,0,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Hannibal MEJBRI,MF,90,0,1,1,0.03,0.19,3,8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Ali ABDI,DF,90,0,0,,,0.01,0,4.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Elias SAAD,FW,72,0,0,1,0.03,0.14,0,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Anis BEN SLIMANE,MF,84,0,0,,,0.02,1,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Elias ACHOURI,MF,18,0,0,1,0.01,,0,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-15,F,Tunisia,Sweden,Sebastian TOUNEKTI,FW,18,0,0,,,0.01,0,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/tunisia-vs-sweden/1x5290,ok
2026-06-16,H,Spain,Cape Verde,Unai SIMÓN,GK,90,0,0,,,,,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Marcos LLORENTE,DF,90,0,0,,,0.54,3,7.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Pau CUBARSÍ,DF,90,0,0,1,0.03,0.09,1,7.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Aymeric LAPORTE,DF,90,0,0,2,0.07,0.13,0,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Marc CUCURELLA,DF,90,0,0,2,0.12,0.44,2,7.4,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Fabián RUIZ,MF,71,0,0,5,0.31,0.08,0,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,RODRI,MF,87,0,0,2,0.11,0.44,3,7.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,PEDRI,MF,90,0,0,2,0.1,1.23,5,8.6,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Ferran TORRES,FW,81,0,0,4,0.66,0.12,0,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Mikel OYARZABAL,FW,90,0,0,5,0.5,0.05,1,6.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,GAVI,MF,71,0,0,1,0.05,0.03,0,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Mikel MERINO,MF,19,0,0,1,0.1,0.16,2,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Lamine YAMAL,FW,19,0,0,2,0.04,0.19,1,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Spain,Cape Verde,Dani OLMO,MF,9,0,0,,,0.12,1,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,VOZINHA,GK,90,0,0,,,,,9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Steven MOREIRA,DF,90,0,0,1,0.01,,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Roberto LOPES,DF,90,0,0,,,,0,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Diney BORGES,DF,90,0,0,1,0.13,,0,7.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Sidny Lopes CABRAL,MF,76,0,0,,,,1,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Kevin PINA,MF,90,0,0,1,0.02,,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Ryan MENDES,FW,90,0,0,1,0.02,,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Laros DUARTE,MF,61,0,0,,,,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Jamiro MONTEIRO,MF,79,0,0,,,,0,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Jovane CABRAL,FW,61,0,0,1,0.01,,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Dailon LIVRAMENTO,FW,61,0,0,1,0.01,,0,6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Deroy DUARTE,MF,29,0,0,,,,1,6.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,H,Cape Verde,Spain,Telmo ARCANJO,FW,11,0,0,,,0.1,2,6.3,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/cape-verde-vs-spain/1bbtuo,ok
2026-06-16,G,Belgium,Egypt,Thibaut COURTOIS,GK,90,0,0,,,,,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Thomas MEUNIER,DF,90,0,0,1,0.07,0.14,1,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Nathan NGOY,DF,90,0,0,,,0.03,0,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Brandon MECHELE,DF,90,0,0,2,0.33,0.02,0,7.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Timothy CASTAGNE,DF,56,0,0,,,0.11,1,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Amadou ONANA,MF,56,0,0,,,0.23,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Youri TIELEMANS,MF,90,0,0,2,0.05,0.45,3,7.5,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Leandro TROSSARD,FW,90,0,0,3,0.2,0.15,3,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Kevin DE BRUYNE,MF,86,0,0,4,0.27,0.12,2,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Jérémy DOKU,FW,86,0,0,1,0.17,0.09,1,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Charles DE KETELAERE,MF,66,0,0,,,0.24,1,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Maxim DE CUYPER,DF,34,0,0,,,0.06,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Nicolas RASKIN,MF,34,0,0,,,0.18,1,6.8,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Romelu LUKAKU,FW,24,0,0,2,0.26,0.02,0,5.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Hans VANAKEN,MF,4,0,0,,,0.01,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Belgium,Egypt,Matias FERNANDEZ-PARDO,FW,4,0,0,,,0.04,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Mostafa Ahmed SHOBEIR,GK,90,0,0,,,,,7.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Mohamed HANY,DF,90,0,0,2,0.05,0.02,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Yasser IBRAHIM,DF,90,0,0,,,0.04,0,6.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Hamdi FATHI,MF,88,0,0,,,0.01,2,7.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Ahmed Abou EL FOTOUH,DF,88,0,0,,,0.15,1,6.8,1,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Mohanad LASHEEN,MF,90,0,0,,,0.01,0,7.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Marwan ATEYA,MF,90,0,0,1,0.03,0.01,1,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Mostafa ZIKO,FW,76,0,0,2,0.16,0.01,1,6.1,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Mohamed SALAH,FW,76,0,1,1,0.14,0.05,3,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Emam ASHOUR,MF,71,1,0,2,0.22,0.02,1,7.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Omar MARMOUSH,FW,90,0,0,5,0.49,0.04,1,7.2,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,ZIZO,FW,14,0,0,1,0.02,0.01,0,5.7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Karim HAFEZ,DF,2,0,0,,,0.01,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,G,Egypt,Belgium,Ibrahim ADEL,FW,2,0,0,,,0.01,0,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/belgium-vs-egypt/2u3bhg,ok
2026-06-16,H,Saudi Arabia,Uruguay,Mohammed AL OWAIS,GK,90,0,0,,,,,7.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Saud ABDULHAMID,MF,89,0,0,1,0.04,,0,6.9,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Abdulelah AL AMRI,DF,90,1,0,2,0.49,0.18,0,8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Hassan AL TAMBAKTI,DF,90,0,0,,,,0,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Moteb AL-HARBI,DF,89,0,0,,,0.01,0,7,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Mohammed Abu AL SHAMAT,MF,81,0,0,,,0.01,0,6.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Mohamed KANNO,MF,90,0,0,2,0.11,0.01,0,7.3,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Abdullah ALKHAIBARI,MF,90,0,0,1,0.03,,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Salem AL-DAWSARI,FW,90,0,0,1,0.03,0.07,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Firas AL-BURAIKAN,FW,89,0,0,,,0.02,0,6.4,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Musab AL-JUWAYR,MF,63,0,0,,,0.09,1,6.8,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Saudi Arabia,Uruguay,Nasser AL-DAWSARI,MF,27,0,0,,,0.01,0,6.5,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
2026-06-16,H,Uruguay,Saudi Arabia,Fernando MUSLERA,GK,90,0,0,,,,,5.6,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/uruguay-vs-saudi-arabia/1izuvb,ok
