match_date,group,team,opponent,formation,player,shirt_no,position,is_starter,minutes,sub_in,sub_out,sub_reason,source,source_url,last_verified
2026-06-16,G,Iran,New Zealand,4-4-2,Shoja Khalilzadeh,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Ali Nemati,19,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Milad Mohammadi,5,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Mohammad Mohebi,8,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Saman Ghoddos,14,MID,yes,65,,65,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Saeid Ezatolahi,6,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Aria Yousefi,17,DEF,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Shahriar Moghanlou,20,ST,yes,53,,53,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Mehdi Taremi,9,ST,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Mehdi Ghayedi,10,FWD,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Ali Alipour,11,FWD,no,37,53,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Ehsan Haji Safi,3,DEF,no,25,65,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,Iran,New Zealand,4-4-2,Amirhossein Hosseinzadeh,18,FWD,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Max Crocombe,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Tim Payne,2,RB,yes,78,,77,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Finn Surman,16,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Michael Boxall,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Liberato Cacace,13,LB,yes,68,,68,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Joe Bell,6,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Marko Stamenic,8,DM,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Callum McCowatt,20,MID,yes,68,,68,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Sarpreet Singh,10,MID,yes,89,,90,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Elijah Just,11,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Chris Wood,9,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Benjamin Old,19,DEF,no,22,68,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Ryan Thomas,23,MID,no,22,68,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Callan Elliot,24,DEF,no,12,77,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Tyler Bindon,4,DEF,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,G,New Zealand,Iran,4-2-3-1,Jesse Randall,21,FWD,no,1,90,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/new-zealand-vs-iran/1ar30l,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Mike Maignan,16,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Jules Koundé,5,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Dayot Upamecano,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,William Saliba,17,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Theo Hernández,19,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Aurélien Tchouaméni,8,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Adrien Rabiot,14,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Michael Olise,11,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Ousmane Dembélé,7,FWD,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Désiré Doué,20,FWD,yes,87,,87,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Kylian Mbappé,10,FWD,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Bradley Barcola,12,FWD,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,France,Senegal,4-2-3-1,Rayan Cherki,24,MID,no,3,87,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Édouard Mendy,16,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Krépin Diatta,15,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Kalidou Koulibaly,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Moussa Niakhaté,19,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Malick Diouf,25,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Lamine Camara,8,MID,yes,76,,75,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Idrissa Gana Gueye,5,MID,yes,88,,88,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Pape Gueye,26,MID,yes,83,,83,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Ismaïla Sarr,18,RW,yes,75,,75,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Nicolas Jackson,11,ST,yes,83,,83,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Sadio Mané,10,LW,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Habib Diarra,21,MID,no,14,75,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Ibrahim Mbaye,20,FWD,no,15,75,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Bamba Dieng,9,FWD,no,7,83,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Iliman Ndiaye,13,FWD,no,7,83,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Senegal,France,4-3-3,Pathé Ciss,6,MID,no,2,88,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/senegal-vs-france/1f8fvo,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Jalal Hassan,12,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Hussein Ali,3,RB,yes,73,,73,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Zaid Tahseen,4,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Akam Hashem,5,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Merchas Doski,23,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Ibrahim Bayesh,8,MID,yes,78,,78,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Zaid Ismael,24,MID,yes,59,,59,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Amir Al-Ammari,16,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Ali Jasim,17,FWD,yes,73,,73,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Ayman Hussein,18,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Ali Al Hamadi,9,ST,yes,59,,59,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Zidane Iqbal,14,MID,no,31,59,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Marko Lawk Farji,21,FWD,no,31,59,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Mustafa Saadoun,25,DEF,no,17,73,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Ahmed Qasem,11,MID,no,17,73,,injury,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Iraq,Norway,4-4-2,Mohanad Ali,10,FWD,no,12,78,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Ørjan Håskjold Nyland,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Julian Ryerson,26,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Kristoffer Ajer,3,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Torbjørn Heggem,17,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,David Møller Wolfe,5,LB,yes,73,,73,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Martin Ødegaard,10,MID,yes,81,,81,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Sander Berge,8,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Fredrik Aursnes,14,MID,yes,73,,73,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Alexander Sørloth,7,RW,yes,73,,73,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Erling Haaland,9,ST,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Antonio Nusa,20,LW,yes,73,,73,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Leo Østigard,4,DEF,no,17,73,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Kristian Thorstvedt,18,MID,no,17,73,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Andreas Schjelderup,21,FWD,no,17,73,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Oscar Bobb,22,FWD,no,17,73,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-16,I,Norway,Iraq,4-3-3,Patrick Berg,6,MID,no,9,81,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/iraq-vs-norway/1oz68o,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Emiliano Martínez,23,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Gonzalo Montiel,4,RB,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Cristian Romero,13,CB,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Lisandro Martínez,6,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Facundo Medina,25,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Rodrigo De Paul,7,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Alexis Mac Allister,20,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Enzo Fernández,24,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Thiago Almada,16,MID,yes,55,,55,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Lionel Messi,10,ST,yes,80,,80,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Lautaro Martínez,22,ST,yes,55,,55,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Nahuel Molina,26,DEF,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Nicolás González,15,MID,no,35,55,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Julián Álvarez,9,FWD,no,35,55,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Nicolás Otamendi,19,DEF,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Argentina,Algeria,4-4-2,Nico Paz,18,MID,no,10,80,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Luca Zidane,23,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Rafik Belghali,17,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Aïssa Mandi,2,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Ramy Bensebaini,21,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Rayan Aït-Nouri,15,LB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Hicham Boudaoui,14,DM,yes,64,,64,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Nabil Bentaleb,19,DM,yes,82,,82,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Anis Hadj Moussa,11,FWD,yes,64,,64,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Ibrahim Maza,22,MID,yes,81,,82,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Farès Chaïbi,10,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Amine Gouiri,9,FWD,yes,64,,64,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Houssem Aouar,8,MID,no,26,64,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Mohamed Amoura,18,FWD,no,26,64,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Riyad Mahrez,7,FWD,no,26,64,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Ramiz Zerrouki,6,MID,no,8,82,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Algeria,Argentina,4-2-3-1,Adil Boulbina,20,FWD,no,9,82,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/algeria-vs-argentina/1ehtqa,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Alexander Schlager,1,GK,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Stefan Posch,5,RB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Philipp Lienhart,15,CB,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,David Alaba,8,CB,yes,59,,59,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Phillipp Mwene,16,LB,yes,59,,59,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Nicolas Seiwald,6,DM,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Xaver Schlager,4,DM,yes,59,,59,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Romano Schmid,18,MID,yes,83,,83,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Konrad Laimer,20,DEF,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Marcel Sabitzer,9,MID,yes,90,,,,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Sasa Kalajdzic,14,FWD,yes,45,,46,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Marko Arnautovic,7,FWD,no,45,46,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Kevin Danso,3,DEF,no,31,59,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Carney Chukwuemeka,17,MID,no,31,59,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
2026-06-17,J,Austria,Jordan,4-2-3-1,Paul Wanner,24,MID,no,31,59,,tactical,FotMob/Opta,https://www.fotmob.com/en-GB/matches/jordan-vs-austria/1my603,2026-06-18
